0;Advanced Microwave Scanning Radiometer-EOS;Earth Remote Sensing Instruments>Passive Remote Sensing>Spectrometers/Radiometers>Imaging Spectrometers/Radiometers
1;Moderate-Resolution Imaging Spectroradiometer;Earth Remote Sensing Instruments>Passive Remote Sensing>Spectrometers/Radiometers>Imaging Spectrometers/Radiometers
2;Earth Observing System;Earth Observation Satellites
7106;DFO Maritimes Research Vessel Trawl Surveys Fish Observations (OBIS Canada)
7107;BOTTOM TRAWL;In Situ/Laboratory Instruments>Samplers>Trawls/Nets
7108;DFO Maritimes Research Vessel Trawl Surveys Invertebrate Observations (OBIS Canada)
7109;DFO Pacific Groundfish Synoptic Trawl Surveys (OBIS Canada)
7110;DFO Quebec Region Multispecies bottom trawl surveys (OBIS Canada)
7111;Diagnostic For Magnitude Of Tropical Cooling At Last Glacial Maximum
7112;Diagnostic For Mid-Holocene Precipitation Over Northern Africa
7113;Diagnostic Precipitation Data of Antarctica
7114;DIAL vertical profiles of stratospheric Ozone in Antarctica by Service d'Aeronomie/CNRS from 1991 to 1996 at Dumont d'Urville Base
7115;Dialects and Usage Patterns of Weddell Seal 'Leptonychotes weddelli' Underwater Vocalisations
7116;Diatom and associated data for a field experiment which translocated control and contaminated sediments between locations within the Windmill Islands, Antarctica
7117;Diatom and associated data for examining the effects of heavy metal and petroleum hydrocarbon contamination on benthic diatom communities in Antarctica
7118;biosphere>ecosystems>marine Ecosystems>benthic
7119;Diatom data for ten sediment cores collected in 3 marine bays in the Windmill Islands, Antarctica
7120;Diatom data for transects at 4 locations in the Windmill Islands
7121;Diatom identification and counts from 7 multicore locations on Kerguelen Plateau, Southern Ocean
7122;Diatom Paleolimnology Data Cooperative Database from the Academy of Natural Sciences
7123;Diatom species and biogenic particle fluxes in the Australian sector of the southern Antarctic Zone
7124;Diatom species and biogenic particle fluxes in the Australian sector of the Subantarctic and Polar Frontal Zones at ~ 1 km depth
7125;Diatom species of the Australian sector of the Southern Ocean
7126;Diatom, and associated data from grid samples collected in Brown Bay
7127;Diatoms from Lake Fryxell long sediment core
7128;Dielectric Constant and Water Potential Measurements During the Forest Ecosystem Dynamics - Multisensor Aircraft Campaign
7129;Dielectric profiling (DEP) data from Mount Moulton blue ice area
7130;SNOW FORKS;In Situ/Laboratory Instruments>Electrical Meters
7131;Dielectric Properties, Density and Wetness of Surface Snow for SAR- Ground Truth
7132;Diesease in Adelie and Emperor Penguins
7133;Diet and Feeding Ecology of Emperor Penguins
7134;Diet and Foraging Area of Antarctic Fur Seals at Heard Island
7135;Diet and Population of Fish Predators at Heard Island
7136;Diet results from Adelie penguins at Bechervaise Island and Whitney Point, 2012-2013
7137;Differences in oceanographic conditions encountered by little auks (Alle alle) between the west coast of Spitsbergen and the east coast of Greenland
7138;DIFFERENCES IN SPECIES COMPOSITION, AGE STRUCTURE, DISTRIBUTION, ABUNDANCE BETWEEN PLANKTONIC COPEPOD COMMUNITIES AROUND SOUTH ORKNEY AND SOUTH GEORGIA ISLANDS
7139;Differential GPS data collected at Heard Island 2003/04 for the Regional Sensitivity to Climate Change in Terrestrial Ecosystems (RiSCC) program
7140;Differential GPS survey of points at Atlas Cove for control of 1987 aerial photography
7141;Differential GPS survey of the Atlas Cove ANARE Station ruins on Heard Island
7142;Diffusive Gradients in Thin Films (DGT) Methodology for Selective and Spatially Discriminating Binding of Metal Ions
7143;DIGISONDES;Earth Remote Sensing Instruments>Passive Remote Sensing>Profilers/Sounders
7144;Digisonde Ionospheric Data from the CEDAR Data Base at NCAR/HAO
7145;IONOSONDE;Earth Remote Sensing Instruments>Active Remote Sensing>Profilers/Sounders>Radio Sounders
7146;Digisonde Portable Sounder 4 Data at Zhongshan Station, Antarctica ,Year 2001
7147;Digisonde Portable Sounder 4 Data at Zhongshan Station, Antarctica, Year 1998
7148;Digisonde Portable Sounder 4 Data at Zhongshan Station, Antarctica, Year 2000
7149;Digisonde Portable Sounder 4 Data at Zhongshan Station, Antarctica, Year 2004
7150;Digisonde Portable Sounder 4 Data at Zhongshan Station, Antarctica, Year 2005
7151;Digisonde Portable Sounder 4 Data at Zhongshan Station, Antarctica,Year 2002
7152;Digisonde Portable Sounder 4 data on the Zhongshan station, Antarctica, Year 1995
7153;Digisonde Portable Sounder 4 data on the Zhongshan station,Antarctic,Year 1996
7154;Digisonde Portable Sounder 4 data on the Zhongshan station,Antarctic,Year 1997
7155;Digital Agricultural Soils Map of Laos from the Atlas of Physical, Economic and Social Resources of the lower Mekong Basin
7156;land Surface>soils>potassium
7157;Digital Airborne Magnetic and Gamma Ray Geophysical Data; BMR, Australia
7158;Digital Atlas of World Water Balance
7159;Digital Bathymetric Data Base 5-minute (DBDB5) from the U.S. Naval Oceanographic Office (NAVOCEANO)
7160;Digital Bathymetric Data Base Variable Resolution (DBDB-V) from the U.S. Naval Oceanographic Office (NAVOCEANO)
7161;Digital Bathymetric Data for the Gulf of Maine
7162;Digital beacon receiver observation
7163;Digital Bedrock Geology of Vermont
7164;Digital Cartographic Bases and Elevation Models: Geographic Service of the Military (SGE-Spain)
7165;Digital Data Catalogue, Ottawa, Canada
7166;Digital Data Products from the U.S. Department of Agriculture (USDA) Natural Resources Conservation Service (NRCS)
7167;Digital data recorder recordings of changes in biological rhythms when humans move from regular night/day cycles in low latitudes to continuous daylight in high latitudes
7168;Digital Data Sets Describing Water Use, Toxic Chemical Releases, Metropolitan Areas, and Population Density of the Conterminous United States
7169;Digital Data Sets of Depth-Duration Frequency of Precipitation For Oklahoma
7170;Digital Database of Mining-related Features at Selected Historic and Active Phosphate Mines in Idaho, USGS OFR 01-142
7171;Digital Database of Permafrost Thickness in Canada
7172;Digital Database of Selected Aggregate and Related Resources in Ada, Boise, Canyon, Elmore, Gem, and Owyhee Counties, Southwestern Idaho
7173;Digital Elevation Model (1:5,000)
7174;Digital Elevation Model (1:5,000) - Integer version
7175;Digital Elevation Model (90 m) for Wyoming
7176;Digital Elevation Model (DEM) of Illinois at 1:250,000
7177;Digital Elevation Model 3 Arc-Second for Mid-Atlantic Integrated Assessment
7178;Digital Elevation Model for Study Area of the Forest Ecosystem Dynamics Project Spatial Data Archive
7179;Digital Elevation Model of Kauai, Hawaii, Integrating Bathymetric and Topographic Datasets
7180;Digital Elevation Model of Southeast Alaska, Integrating Bathymetric and Topographic Datasets
7181;Digital Elevation Model of the Windmill Islands
7182;Digital Elevation Model of Vestfold Hills, Antarctica
7183;Digital Elevation Model, 0.25 m, Barrow Environmental Observatory, Alaska, 2013
7184;Digital Elevation Model, 0.5 m, Barrow Environmental Observatory, Alaska, 2012
7185;Digital Elevation Models derived from areal photography and SPOT Imagery, ISTAR (Imagerie STereo Appliquee au Relief)
7186;Digital Elevation Models for Aerial Stereographic Flights, 2002-2010
7187;Digital Elevation Models from NOAA/NGDC
7188;<entry_title>Digital Elevation Models of the Pre-Eruption 2000 Crater and 2004–07 Dome-Building Eruption at Mount St. Helens, Washington, USA</entry_title>
7189;Digital Elevation Models, Cartographic Bases and Boundary Regions of Spain-National Center of Geographical Information (CNIG), Spain
7190;Digital Elevation Models, Manitoba, Canada
7191;Digital Engineering Soil map of Cambodia from the Atlas of Physical, Economic and Social Resources of the lower Mekong Basin
7192;Digital Engineering Soils Map of Laos from the Atlas of Physical, Economic and Social Resources of the lower Mekong Basin
7193;Digital Files for Northeast Asia Geodynamics, Mineral Deposit Location, and Metallogenic Belt Maps, Stratigraphic Columns, Descriptions of Map Units, and Descriptions of Metallogenic Belts
7194;Digital geologic map and map database of parts of Marin, San Francisco, Alameda, Contra Costa, and Sonoma Counties, California
7195;Digital Geologic Map of Arizona: A Digital Database Derived from the 1983 Printing of the Wilson, Moore, and Cooper 1:500,000-scale Map, USGS OFR 00-409
7196;Digital Geologic Map of Arizona; Arizona Geological Survey
7197;Digital Geologic Map of Sherman Quadrangle, North-Central Texas
7198;Digital Geologic Map of the Butler Peak 7.5' Quadrangle, San Bernardino County, California
7199;Digital geologic map of the Coeur d'Alene 1:100,000 quadrangle, Idaho and Montana
7200;Digital Geology Database QMAP
7201;Digital Global Quickbird Imagery
7202;Digital images of Operation Highjump aerial photography
7203;Digital Images of Thin Sections from Siple Dome
7204;Digital Imaging for Siple Dome Ice Core Analysis, Antarctica
7205;Digital Line Graphs (DLGs) and Digital Raster Graphics (DRGs) for the state of Delaware
7206;Digital mining claim density map and database for Federal lands in California
7207;Digital mining claim density map for Federal lands in Utah: 1996
7208;Digital mining claim density map for Federal lands in Washington: 1996
7209;Digital Offshore Cadastre (DOC) - Atlantic83 - Continental Shelf Boundaries
7210;Digital Offshore Cadastre (DOC) - Atlantic83 - Limit of '8(g) Zone' Line
7211;Digital Offshore Cadastre (DOC) - Atlantic83 - OCS Blocks
7212;Digital Offshore Cadastre (DOC) - Atlantic83 - Official Protraction Diagram (OPD) Outlines
7213;Digital Offshore Cadastre (DOC) - Atlantic83 - Official Protraction Diagram (OPD) Outlines - CZM_moris_prot_clp_poly
7214;Digital Offshore Cadastre (DOC) - Atlantic83 - Planning Area Outlines
7215;Digital Offshore Cadastre (DOC) - Atlantic83 - Submerged Lands Act (SLA) Boundary Line
7216;Digital Orthophoto Quadrangles for Portions of Wyoming
7217;terrestrial Hydrosphere>ground Water>ground Water Features>aquifers
7218;Digital Representation of a Map Showing the Thickness and Character of Quaternary Sediments in the Glaciated United States East of the Rocky Mountains
7219;Digital SAR Mosaic and Elevation Map of the Greenland Ice Sheet
7220;Digital seismic waveforms by portable broadband field stations, East Antarctica
7221;Digital Shaded-Relief Map of Venezuela
7222;Digital Shasta: Applying GIS Technology to Volcano Hazards
7223;Digital Shorelines For Boston Harbor
7224;Digital single-channel seismic-reflection data from western Santa Monica basin
7225;Digital Soil Information for England and Wales
7226;Digital Soil Map of the World and Derived Soil Properties.
7227;Digital Soil Moisture Regimes map of Cambodia from the Atlas of Physical, Economic and Social Resources of the lower Mekong Basin
7228;Digital Soil Moisture Regimes Map of Laos from the Atlas of Physical, Economic and Social Resources of the lower Mekong Basin
7229;Digital Soils Databases for the United States (SSURGO,STATSGO,and NATSGO) from USDA/SCS
7230;Digital spatial data for the map "Earthquakes in and near the northeastern United States, 1638-1998"
7231;Digital Surface Model of an area at Old Casey, derived from aerial photographs taken with an Unmanned Aerial Vehicle (UAV), 5 February 2014
7232;Digital Surface Model of the biopiles and nearby area at Casey, derived from aerial photographs taken with an Unmanned Aerial Vehicle (UAV), 10 February 2013
7233;GRAVITY STATIONS;In Situ Land-based Platforms
7234;Digital terrain and snow model for Aboa absolute gravity station in 2003/2004, 2005/2006 and 2011/2012
7235;Digital Terrain Data Sets for Alaska, USGS
7236;Digital terrain model Baltic sea
7237;Digital terrain model continental shelf Norway
7238;Digital terrain model Norway
7239;Digital terrain model of Antarctica in ESRI Grid format, derived from ERS Radar Altimeter data.
7240;Digital Terrain Model of Europe (DTM2.5): Geophysical Exploration Technology
7241;Dimethylsulfide(DMS) and dimethylsulfoniopropionate (DMSP) concentrations, UM0203
7242;Dimethylsulfide(DMS) and dimethylsulfoniopropionate (DMSP) concentrations, UM0405
7243;Dimethylsulfide(DMS) and dimethylsulfoniopropionate (DMSP) concentrations, UM0506
7244;Dimethylsulfide(DMS) and dimethylsulfoniopropionate (DMSP) concentrations, UM0708
7245;Ding Darling National Wildlife Refuge - Greater Everglades Baseline Information and Response to CERP
7246;Dinoflaj - Fossil and Living Dinoflagellates Classification
7247;Direct measurements of cosmic rays (neutron) flux at several sites in Antarctica
7248;Direct Molecular Analysis of Antarctica and Southern Ocean Microbial Communities
7249;Directed transport of volatile organochlorine pollutants to polar regions:the effect on contamination of Antarctic seabirds
7250;Directional Wave Spectra from Cromer and Flamborough Head, UK (1985-1987)
7251;DIRTMAP Version 2. Last Glacial Maximum, Late Holocene, and Modern Eolian Fluxes from Ice Cores, Marine Sediments, Marine Sediment Traps, and Terrestrial Deposits
7252;DIRTMAP Version 2. Last Glacial Maximum, Late Holocene, and Modern Eolian Fluxes from Ice Cores, Marine Sediments, Marine Sediment Traps, and Terrestrial Deposits - NOAA_NCDC_PALEO_2002-045
7253;SLIM-6 Imager;Earth Remote Sensing Instruments>Passive Remote Sensing>Photon/Optical Detectors>Cameras
7254;Disaster Monitoring Constellation 1st Generation (DMC-1G) Data Products
7255;Discharge Data (Tamiami Canal)
7256;Discharge Variability of Ross Ice Streams Over the Last Millennium, Deduced by Numerical Simulation of Flow Features in the Ross Ice Shelf
7257;DISCOVER-AQ_Ground_Remote_Sensing_Aerosol_Data
7258;DISCOVER-AQ_Ground_Remote_Sensing_TraceGas_Data
7259;Air Pressure Sensor;In Situ/Laboratory Instruments>Pressure/Height Meters
7260;DISCOVER-AQ_P3B_insitu_Aerosol_Data_CA
7261;DISCOVER-AQ_P3B_insitu_Aerosol_Data_MD
7262;DISCOVER-AQ_P3B_insitu_Aerosol_Data_TX
7263;Discovery Collections Midwater Database
7264;DISCOVERY-CEMI: Circumpolar Ecosystems; Modelling and Integration
7265;DISCOVERY-FLEXICON: FLEXIbility and CONstraints in life histories
7266;DISCOVERY-FOOD-WEBS: Scotia Sea FOOD-WEBS
7267;DISCOVERY-OEM: Ocean Ecosystems and Management
7268;Disease, Parasite, and Immunological Study of Birds Through Blood and Feces Samples in the Netherlands and Norway
7269;Diseases of the Respiratory System - Number of Deaths
7270;Diseases of the Respiratory System - Number of Deaths per 100,000 Population
7271;Dismal Geology: a study of magmatic and subsolidus processes in a carbonated alkaline intrusion, Southern Victoria Land.
7272;DISP Yearly Satellite Photographic Mosaics of Greenland 1962-1963
7273;Displacement measurements of Byrd Glacier using Landsat images of 22 Feb 1988 and 25 Jan 1990.
7274;Disposal Area Monitoring System (DAMOS)
7275;Dissemination of data on environmental characteristics,using innovative electronic (CD-ROM) data management
7276;Orbital Sciences Corporation OrbView-2 Satellite;Earth Observation Satellites
7277;Dissolved Al in the Arctic Ocean
7278;Dissolved Al in the Southern Ocean
7279;Dissolved and Particulate Trace Metals Measured during the JGOFS Equatorial Pacific Process Study
7280;Dissolved gases in the bottom of liquid lakes of the McMurdo oasis area
7281;GO-FLO BOTTLES;In Situ/Laboratory Instruments>Samplers>Bottles/Flasks/Jars
7282;Dissolved Iron (DFe) Concentrations and Total Iron Concentrations of Profile and Surface Stations in the Southern Ocean
7283;Dissolved Iron and Aluminum Concentrations Measured during the U.S. JGOFS Arabian Sea Process Study
7284;Dissolved Iron Data Set for the World Oceans from Moss Landing Marine Laboratories
7285;Dissolved Mn in the Arctic Ocean
7286;Dissolved Mn in the Southern Ocean
7287;Dissolved Pesticide and Organic Carbon Concentrations Detected in Surface Waters, Northern Central Valley, California, 2001-2002
7288;Distance to Nearest Coastline: 0.01-Degree Grid
7289;Distance to Nearest Coastline: 0.01-Degree Grid: Land
7290;Distance to Nearest Coastline: 0.01-Degree Grid: Ocean
7291;Distance to Nearest Coastline: 0.04-Degree Grid
7292;Distance to Nearest Coastline: 0.04-Degree Grid: Land
7293;Distance to Nearest Coastline: 0.04-Degree Grid: Ocean
7294;Distribution and abundance of breeding seabirds at Heard Island and the McDonald Islands
7295;Distribution and abundance of breeding seabirds in the AAT
7296;R/V L'ASTROLABE;In Situ Ocean-based Platforms
7297;<entry_title>Distribution and abundance of cetaceans off Adélie Land, Antarctica</entry_title>
7298;FILTERABLE DEPOSIT JAR SAMPLER;In Situ/Laboratory Instruments>Samplers>Bottles/Flasks/Jars
7299;Distribution and Abundance of Microorganisms around the Izena Black Smoking Vent in the Okinawa Trough
7300;Distribution and abundance of Parmales and protistan aggregates
7301;Distribution and abundance of seabirds in the Southern Indian Ocean, 1978/1979+
7302;Distribution and Dynamics of Vegetation in Relation to Natural Disturbance Factors, Heard and McDonald Islands
7303;Distribution And Ecology Of Ammonia Oxidizing Bacteria In The Palmer LTE R Study Area
7304;Distribution and feeding habits of Gomphiocephalus hodgsoni at Cape Geology/Botany Bay, Antarctica
7305;Distribution and freeze tolerance testing of nematodes around Cape Hallett and Terra Nova Bay
7306;Distribution and structure of macrobenthic fauna in the eastern Laptev Sea in relation to environmental factors
7307;Distribution and Viability of Zooplankton Eggs from Anoxic Sediments from the Vestfold Hills, Antarctica
7308;Distribution data and samples of non-marine algae for culture and DNA analysis to determine evolution and dispersal of algae along a latitudinal gradient
7309;Distribution of Dissolved Pesticides and Other Water Quality Constituents in Small Streams, and their Relation to Land Use, Willamette River Basin, Oregon
7310;Distribution of foraging effort of Antarctic fur seals in relation to oceanographic features around Heard and Kerguelen Islands
7311;oceans>tides>storm Surge
7312;Distribution of Holocene Sediment in Chesapeake Bay
7313;Distribution of Major Soil Types
7314;Distribution of meroplankton in Granite Harbour in proximity to a glacier
7315;Distribution of nematodes in Patagonia Argentina coast (OBIS South America, ARGENTINA)
7316;<entry_title>Distribution of Particulate organic carbon and nitrogen and its stable isotope ratio off Lützow-Holm Bay, Antarctica</entry_title>
7317;AGASSIZ TRAWL;In Situ/Laboratory Instruments>Samplers>Trawls/Nets
7318;Distribution of Patagonian sea stars
7319;<entry_title>Distribution of Paticulate organic carbon and nitrogen and its stable isotope ratio off Lützow-Holm Bay</entry_title>
7320;Distribution of PCBs in Sediment of Terranova Bay and Ross Sea
7321;Distribution of pH in the Northwestern Pacific in summer 2012
7322;Distribution of Polychlorinated biphenils (PCBs) and organochlorine pesticides in soil from east Antarctic Coast
7323;Distribution of Seabirds in Antarctic and Sub-Antarctic Seas
7324;Distribution of Surficial Sediments in Long Island Sound, USGS OFR 00-304
7325;Distribution of total alkalinity in the Chukchi Sea of the Arctic Ocean in summer 2012
7326;Distribution of Total Organic Carbon (TOC) in Long Island Sound, USGS OFR 00-304
7327;Distribution of trace metals in Antarctic coastal waters
7328;Distribution of Tubifex tubifex lineages and Myxobolus cerebralis infection in the San Juan River, New Mexico
7329;Distribution of Zooplankton community in King's Bay, Svalbard, 2002
7330;Distribution, biological parameters and trophic relationships from the demersal ichthyofauna from the SE Weddell Sea
7331;Distribution, standing stock, growth, mortality and production of Strongylocentrotus pallidus (sea urchin) in the northern Barents Sea.
7332;Distributions and diversities of viruses and bacteria in the Larsen A in the Anatarctic Weddell Sea
7333;Ditchwall Database for the Norman Wells Oil Pipeline
7334;solid Earth>rocks/minerals/crystals>gas Hydrates>gas Hydrates Physical/optical Properties>hardness
7335;atmosphere>precipitation>solid Precipitation>snow>snow Grains
7336;Diurnal snow pit measurements observed during the SIPEX II voyage of the Aurora Australis, 2012
7337;DRY BULB THERMOMETERS;In Situ/Laboratory Instruments>Temperature/Humidity Sensors>Thermometers
7338;Diurnal Temperature Oscillations for St. Petersburg (1842-1862) and Soil Temperatures for St. Petersburg, Konisberg, and Nukuss (1873-1877)
7339;DIVERSITY AND ECOLOGY OF SOIL MICROALGAL COMMUNITIES IN MARITIME ANTARCTICA
7340;Diversity and evolution of Australian Antarctic sea spiders: Understanding species diversification and distribution patterns
7341;Diversity and metabolic abilities of Antarctic bacteria
7342;agriculture>soils>electrical Conductivity
7343;Diversity and metabolic abilities of Antarctic bacteria - DGGE fingerprinting of bacteria
7344;Diversity and metabolic abilities of antarctic bacteria - Polyhydroxyalkanoate production by Antarctic soil bacteria
7345;Diversity Changes in Soil Mesofauna (Springtails and Oribatid Mites) in the Subarctic (Abisko Swedish Lapland)
7346;Diversity of marine benthic communities at Granite Harbour, the effect of ocean acidification on the Antarctic gooeyduc Laternula elliptica and the effect of pulsed primary food source on the benthic community
7347;Diving Petrel (Pelecanoides) data tables from Heard Island - circa 1948-1960
7348;Diving Physiology and Behavior of Emperor Penguins
7349;Diving Physiology and Energy Requirements of Free Ranging Southern Elephant Seals
7350;DMS and DMSP Data from CTD and Minicosm experiments conducted during the BROKE-West voyage 2006
7351;oceans>sea Ice>snow Depth
7352;DMS in the Southern Ocean
7353;DMS, DMSP, DMSO measurements Minicosm Experiment, Davis 2002-03
7354;SOUNDERS;Earth Remote Sensing Instruments>Passive Remote Sensing>Profilers/Sounders
7355;DMSP and NOAA Satellite Imagary of the Kuwait Oil Fires
7356;DMSP F10 and F11 Intermediate Data Bases (IDB) from the Special Sensor Microwave/Imager (SSM/I)
7357;DMSP F10 and F11 Master Map Image Files from the Special Sensor Microwave/Imager (SSM/I)
7358;Special Sensor Microwave/Temperature;Earth Remote Sensing Instruments>Passive Remote Sensing>Profilers/Sounders
7359;DMSP F8, F9, F10, and F11 Level, Brightness Temperatures, and Radiosonde Profiles from the Special Sensor Microwave Temperature Sounder (SSM/T)
7360;DMSP F8, F9, F10, and F11 Level, Layer, Layer Mean, and Brightness Temperatures from the Special Sensor Microwave Temperature Sounder (SSM/T)
7361;DMSP F9, F10, and F11 Statistics for Level Temperatures from the Special Sensor Microwave Temperature Sounder (SSM/T)
7362;DMSP OLS - Operational Linescan System
7363;DMSP OLS DAILY COMPOSITE in the SIDaB Data Base
7364;DMSP OLS DATA in the SIDaB Data Base
7365;DMSP Operational Linescan System (OLS) Analog Imagery
7366;DMSP satellite data received at Syowa Station
7367;DMSP SSM/I DAILY COMPOSITE in the SIDaB Data Base
7368;DMSP SSM/I DATA in the SIDaB Data Base
7369;DMSP SSM/I Mean Ocean Wind Speed (Global jpg, 1 degree resolution)
7370;DMSP SSM/I Monthly Fractional Precipitation Map (Global jpg, 1 degree resolution)
7371;DMSP SSM/I Monthly Precipitation Map (Global jpg, 1 degree resolution)
7372;DMSP SSM/I- Microwave Imager
7373;DMSP SSM/I-SSMIS Daily Polar Gridded Brightness Temperatures
7374;DMSP SSM/I-SSMIS Pathfinder Daily EASE-Grid Brightness Temperatures
7375;Special Sensor Microwave/Temperature Profiler;Earth Remote Sensing Instruments>Passive Remote Sensing>Profilers/Sounders
7376;DMSP SSMT/2 - Atmospheric Water Vapor Profiler
7377;atmosphere>atmospheric Water Vapor>water Vapor Profiles
7378;DMSP Total Ozone, Calibrated Radiance and Total Ozone Grid Point Data Archived at NSSDC
7379;Defense Meteorological Satellite Program-F8;Earth Observation Satellites
7380;DMSP-F8 SSM/I Pathfinder Global Level 2 Sea Ice Concentrations
7381;DMSP-F8 SSM/I Pathfinder Land Surface Products
7382;DNA sequence data collected during the SIPEX II voyage of the Aurora Australis, 2012
7383;Do Crustacean Zooplankton Play a Pivotal Role in Structuring Heterotrophic Plankton Communities in the Ross Sea?
7384;Do density driven bottom currents originate from beneath the Mackay Glacier Tongue in Granite Harbour?  Data from current meters, bathymetry profile and sediment trap samples
7385;Do lactating seals maintain blood glucose levels whilst fasting during lactation?
7386;DOE BNL/PNL Grumman G-1 Data from the 1995 Southern Oxidants Study (SOS) Nashville/Middle Tennessee Ozone Study Data Base
7387;Does prolonged sun deprivation in Antarctic conditions cause irreversible bone loss?
7388;oceans>ocean Chemistry>ocean Tracers
7389;Does the Strength of the Carbonate Pump Change with Ocean Stratification and Acidification and How?
7390;Dog / sledging tracks GIS Dataset
7391;DOGEE-SOLAS and SEASAW: high wind, gas and aerosol fluxes in the North East Atlantic Ocean
7392;Dome C Ice Core Chemistry and Depth and Age Scale Data
7393;Dome C SuperDARN Radars
7394;Dominant Type of Problem Lands
7395;Dominion Range Ice Core Beta Profiles, Chemistry, and Density Data
7396;Dominion Range Snow Pit and Ice Core, 1984 and 1985
7397;Donnees GPS CRACICE MERTZ
7398;Optical Rain Gauge;In Situ/Laboratory Instruments>Gauges
7399;Double Rain Gauge Network, Iowa
7400;VOLTAGE METERS;In Situ/Laboratory Instruments>Electrical Meters
7401;Dover-Sangatte (Dover Strait) Cable Voltage Series (flux of water and other oceanographic measurements) (1956-1969)
7402;Downhole log of dust and volcanic ash layers at Siple Dome, Antarctica
7403;Downhole Logging Data from the Deep Sea Drilling Project
7404;Downward looking, ice-mounted ADCP data collection during the SIPEX II voyage of the Aurora Australis, 2012
7405;Downwelling and Upwelling Radiation During the Forest Ecosystem Dynamics - Multisensor Aircraft Campaign
7406;DIFFERENTIAL PRESSURE GAUGE;In Situ/Laboratory Instruments>Pressure/Height Meters
7407;DPG dataset (SCRIPPS-UCSD DPG prototype v6.0 @ 100 Hz) from INGV/NEMO-SN1 seafloor platform, SMO project 2012-on going - Western Ionian Sea site (East Sicily) EMSO network
7408;Dual-frequency Precipitation Radar;Earth Remote Sensing Instruments>Active Remote Sensing>Profilers/Sounders>Radar Sounders
7409;DPR (GPM Core) Data
7410;terrestrial Hydrosphere>surface Water>surface Water Features>drainage Basins
7411;Drainage modelling for Australia's year-round Stations in Antarctica and at Macquarie Island
7412;Dredged Material Ocean Disposal Site Monitoring Program
7413;Drifting Buoy Data for the Global Ocean; Position, Surface Pressure, and Surface/Subsurface Temperature
7414;Drifting buoy data from the U.S. Northeast Continental Shelf
7415;Drifting buoy observations from the Weddell Sea, 12/2004-
7416;Drifting Buoys in the Benguela Current Region, 1999 - 2002
7417;Dronning Maud Land Ice Core Chemistry Data
7418;Dronning Maud Land, Antarctica, Ice Core, 1991 and 1992
7419;Dry Valleys Late Holocene Climate Variability, Antarctica
7420;Dry-Based Ice-Cliff Dynamics: Taylor Glacier, Antarctica
7421;DSDP Site 219 Miocene - Recent Foraminifera Data
7422;Dual-channel microwave radiometer measurements and retrievals
7423;Duckdata-A Bibliographic Database of North American Waterfowl (Anatidae) and their Wetland Habitats
7424;Ducks and Mallards of Macquarie Island
7425;Duffy and Imbrie's SPECMAP Ocean Cores with 400,000 years BP
7426;Duke Marine Lab Albatross Tagging, 1997-1999
7427;Duke North Atlantic Harbor Porpoise Tracking
7428;Duke North Atlantic Turtle Tracking
7429;Dust Count Observations March 1933 - August 1933 in College-Fairbanks, AK
7430;Dust Deposition in Southern Nevada and California
7431;Dust Logging at Dome C for Abrupt Climate Changes, Large Volcanic Eruptions and Bolide Impacts
7432;Dutch Harbor, Alaska Coastal Digital Elevation Model
7433;Dutch JGOFS - Dissolved oxygen measured during the North Atlantic Pilot Project (Leg 1)
7434;Dutch JGOFS - Dissolved oxygen measured during the North Atlantic Pilot Project (Leg 3)
7435;AUTOANALYZER;In Situ/Laboratory Instruments>Chemical Meters/Analyzers
7436;Dutch JGOFS - Nutrients measured during the North Atlantic Pilot Project (NAPP)
7437;THERMOSALINOGRAPHS;In Situ/Laboratory Instruments>Profilers/Sounders
7438;Dutch JGOFS - Underway measurements during the North Atlantic Pilot Project (NAPP)
7439;Dutch Logbooks
7440;DY1103 Gulf of Alaska ME70
7441;DY1103 Gulf of Alaska ME70 - gov.noaa.ngdc.mgg.wcd.DY1103_ME70
7442;DY1207 Bering Sea ME70
7443;atmosphere>clouds>tropospheric/low Level Clouds (observed/analyzed)>stratocumulus>marine Stratocumulus
7444;DYCOMS-II Model Forcing and Data for the GEWEX Cloud System Study Data Integration for Model Evaluation (GCSS-DIME)
7445;Dye releases were used to study cross-frontal exchange, Scanfish used to monitor dye dispersion, 1999, GLOBEC
7446;Dynamic Modeling of a System "Mixed Stand/Soil" In European Boreal Forests
7447;Dynamic oceanography and productivity of the Bransfield Strait during the austral summer
7448;Dynamic Response of Surface Energy and Mass Balance of Vest and Austfonna (Nordaustlandet, Svalbard) on Climate Change (Germany)
7449;atmosphere>weather Events>cold Wave
7450;Dynamical Variability of the Lower Atmosphere
7451;Dynamics and change of the Darwin Hatherton Glacial System
7452;Dynamics and Chemistry of Marine Stratocumulus Phase II (DYCOMS-II) at UCAR/JOSS/NOAA/CODIAC
7453;Dynamics and ionisation in the Antarctic middle atmosphere: MF radar measurements
7454;Dynamics and ionisation in the Antarctic middle atmosphere: MF radar measurements - K055_2004_2012_NZ_1
7455;Dynamics and Management of Northern Minnesota Forest Ecosystems
7456;Dynamics and transport of the Antarctic Circumpolar Current in Drake Passage (cDrake): measurements from moored instrumentation
7457;Dynamics in the Antarctic Atmosphere, Ross Island
7458;Dynamics of Ice Streams: A Physical Statistical Approach
7459;biosphere>ecosystems>marine Ecosystems>estuary>brackish Marsh
